logon,{A4N8-L7CB53MP-7231EGQV},10/23/2010 02:55:51,TAP0551,PC-7623,Logon
device,{Y4M9-W9UP04TT-6557WXBK},10/23/2010 04:51:15,TAP0551,PC-7623,Connect
http,{Z3D8-G6RF94ZE-9439PMNH},10/23/2010 04:53:59,TAP0551,PC-7623,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,europe handler report europe confidential spy lie top-secret report middle-east deceit covert sabatoge spy covert spy china bait isreal top-secret deceit evade clandestine conspiracy conspiracy europe blackmail 2010 lie russia report deceit surveillance chronicle covert deceit forgery covert surveillance restricted confidential covert restricted restricted
device,{Z5F2-A0SU30LP-8630HIBI},10/23/2010 05:21:45,TAP0551,PC-7623,Disconnect
logon,{R0N9-C3CD80RL-4409BWBL},10/23/2010 05:38:42,TAP0551,PC-7623,Logoff
logon,{O9Z8-S1HT88LD-3619CMWD},10/29/2010 04:38:28,TAP0551,PC-7623,Logon
device,{W2E6-A2AC28XV-5980VDLA},10/29/2010 05:23:04,TAP0551,PC-7623,Connect
http,{J5P9-J2SC89BN-4558PHIX},10/29/2010 05:40:23,TAP0551,PC-7623,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,chronicle 2010 spy surveillance lie lie middle-east russia spy currency overthrow blackmail middle-east sabatoge overthrow restricted isreal russia russia forgery spy lie deceit top-secret europe isreal subterfuge conspiracy europe sabatoge currency handler spy russia restricted confidential handler isreal clandestine forgery europe china surveillance deceit distort overthrow clandestine lie sabatoge surveillance aisa lie subterfuge russia isreal report
device,{K5E6-B7OE11ZA-6161HSXQ},10/29/2010 05:44:34,TAP0551,PC-7623,Disconnect
logon,{A9B7-A5IZ97SH-6594DFXT},10/29/2010 05:56:18,TAP0551,PC-7623,Logoff
