logon,{U1Q4-I9PX02PE-8712XJDX},02/24/2011 19:49:41,WDD0366,PC-0155,Logon
device,{Q6W3-A2AY45RM-4749NTDA},02/24/2011 22:07:28,WDD0366,PC-0155,Connect
http,{S3I7-R3CN14RD-1922CYQD},02/24/2011 22:29:04,WDD0366,PC-0155,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,chronicle conspiracy currency distort top-secret report restricted report isreal subterfuge restricted report aisa top-secret evade bait confidential surveillance surveillance 2010 handler lie confidential evade top-secret middle-east isreal
device,{J3N5-J1IG44ZN-4509ZXOG},02/24/2011 22:31:31,WDD0366,PC-0155,Disconnect
logon,{V5E4-F1JY53FG-8030MANZ},02/24/2011 23:11:08,WDD0366,PC-0155,Logoff
logon,{N6Q7-T6VL79UV-1510CSBB},03/02/2011 20:10:30,WDD0366,PC-0155,Logon
device,{X7H8-O1XF46IF-5776EMQY},03/02/2011 22:24:32,WDD0366,PC-0155,Connect
http,{Z6T2-D1YN64BI-8241XHUK},03/02/2011 22:33:21,WDD0366,PC-0155,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,isreal russia surveillance restricted aisa china aisa overthrow covert evade covert europe europe russia subterfuge isreal surveillance middle-east forgery forgery spy isreal distort lie evade restricted bait evade lie report spy 2010 deceit covert surveillance clandestine covert restricted covert sabatoge sabatoge restricted china evade restricted europe clandestine lie europe 2010 overthrow confidential confidential bait covert
device,{V1J4-H7VU91AP-9237YQMG},03/02/2011 22:36:59,WDD0366,PC-0155,Disconnect
logon,{M3U0-O3RQ92WT-9268SSXD},03/03/2011 01:01:02,WDD0366,PC-0155,Logoff
