logon,{Z5C5-M9ZL74EP-7606GCQK},11/19/2010 05:53:16,HJB0742,PC-5635,Logon
device,{C6T4-W7ZL07RX-2158EZAB},11/19/2010 06:46:12,HJB0742,PC-5635,Connect
http,{G1J9-S4AW94HY-5090RVSN},11/19/2010 06:49:07,HJB0742,PC-5635,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,china russia restricted surveillance top-secret distort covert sabatoge lie china spy report confidential top-secret top-secret lie top-secret 2010 subterfuge lie distort covert currency spy europe top-secret currency russia covert evade restricted subterfuge middle-east subterfuge evade middle-east clandestine evade europe lie evade forgery covert confidential forgery europe surveillance surveillance confidential top-secret sabatoge confidential lie restricted forgery china isreal europe distort forgery
device,{K9Z3-G3FA25SY-1631IHND},11/19/2010 06:52:02,HJB0742,PC-5635,Disconnect
logon,{K8P2-R8KH44KS-3470THEM},11/19/2010 06:59:41,HJB0742,PC-5635,Logoff
logon,{H2Y6-W3IZ06JP-7508RSLL},11/24/2010 23:55:22,HJB0742,PC-5635,Logon
device,{C9G1-A2ZL51CG-2028NFTY},11/25/2010 04:09:24,HJB0742,PC-5635,Connect
http,{Q1E9-K4DF86UL-5984FBNL},11/25/2010 04:27:30,HJB0742,PC-5635,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,top-secret blackmail covert restricted bait spy top-secret middle-east sabatoge spy 2010 spy distort covert subterfuge lie bait middle-east overthrow middle-east handler forgery middle-east spy sabatoge distort evade europe clandestine lie middle-east restricted blackmail restricted surveillance distort europe confidential russia forgery sabatoge distort restricted lie isreal distort spy 2010 surveillance china sabatoge middle-east restricted surveillance overthrow bait confidential lie 2010 report subterfuge sabatoge restricted distort chronicle conspiracy surveillance forgery europe
device,{H4G9-A4HA94VV-0162RZGA},11/25/2010 04:49:40,HJB0742,PC-5635,Disconnect
logon,{W6X9-F3DB11HD-3264ILKU},11/25/2010 04:51:16,HJB0742,PC-5635,Logoff
