logon,{O0Y0-V4DV47TI-7241GLXH},09/29/2010 01:39:20,MAS0025,PC-2512,Logon
device,{N2U9-P4ME35CV-6148TZIQ},09/29/2010 01:41:20,MAS0025,PC-2512,Connect
http,{Z8U9-D5BA39EC-4354LEJU},09/29/2010 02:48:48,MAS0025,PC-2512,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,chronicle conspiracy subterfuge top-secret evade covert report blackmail conspiracy confidential overthrow restricted surveillance forgery covert spy europe surveillance top-secret surveillance 2010 overthrow handler overthrow surveillance top-secret covert middle-east china currency distort spy overthrow aisa subterfuge europe europe currency restricted overthrow clandestine sabatoge evade covert china covert lie lie spy evade surveillance confidential
device,{N1O5-D9IS63MQ-0745RATO},09/29/2010 03:12:18,MAS0025,PC-2512,Disconnect
logon,{X3R0-I5QT64EK-1500QNRV},09/29/2010 05:11:49,MAS0025,PC-2512,Logoff
logon,{V2R0-G2LB82GW-4705KFJV},09/30/2010 22:31:47,MAS0025,PC-2512,Logon
device,{F5T9-Q0RR03ZS-5396ORQP},09/30/2010 22:32:21,MAS0025,PC-2512,Connect
http,{Q4Y2-R5CV62IZ-7239BOHX},09/30/2010 22:34:03,MAS0025,PC-2512,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,lie lie deceit forgery surveillance subterfuge overthrow restricted subterfuge blackmail covert chronicle lie lie russia russia surveillance surveillance bait 2010 chronicle isreal evade currency isreal forgery isreal clandestine clandestine report isreal covert lie evade lie conspiracy covert lie top-secret restricted lie restricted bait sabatoge bait isreal conspiracy 2010 isreal middle-east overthrow chronicle lie aisa covert overthrow blackmail covert handler top-secret
device,{C7A0-P6FE48FJ-3725GBIZ},09/30/2010 22:34:50,MAS0025,PC-2512,Disconnect
logon,{Y5H3-F6KZ48ZD-7850QZPM},09/30/2010 22:39:20,MAS0025,PC-2512,Logoff
