logon,{U7L9-T8CT84CW-7913EGCJ},09/20/2010 23:52:19,MCF0600,PC-8790,Logon
device,{M7Z2-C5JP08AI-9919DWZS},09/20/2010 23:54:51,MCF0600,PC-8790,Connect
http,{B1O0-N9CM49AF-3999ZSHA},09/20/2010 23:55:20,MCF0600,PC-8790,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,restricted report lie covert middle-east top-secret restricted sabatoge restricted russia spy china middle-east surveillance distort subterfuge isreal lie distort top-secret chronicle 2010 restricted subterfuge overthrow currency covert forgery lie middle-east evade evade sabatoge overthrow isreal lie clandestine clandestine restricted 2010 deceit lie clandestine currency
device,{J7K0-T4YD55IA-3649YYIY},09/20/2010 23:56:43,MCF0600,PC-8790,Disconnect
logon,{G9E0-F2PT31XK-0858DQRB},09/21/2010 03:18:30,MCF0600,PC-8790,Logoff
logon,{G2K3-H2ED04VB-0486AVIV},09/22/2010 00:16:27,MCF0600,PC-8790,Logon
device,{N6Q1-O9BW49JS-3905TLRC},09/22/2010 03:09:40,MCF0600,PC-8790,Connect
http,{Z3N5-H3UD08SG-4585PKSE},09/22/2010 04:13:20,MCF0600,PC-8790,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,europe distort currency restricted evade covert forgery currency surveillance aisa top-secret russia evade restricted clandestine spy sabatoge conspiracy sabatoge middle-east report spy spy sabatoge forgery overthrow lie lie clandestine report isreal bait overthrow europe distort aisa top-secret 2010 evade middle-east surveillance isreal russia report overthrow covert report top-secret
device,{L3T0-M7OL92WH-6597QPFY},09/22/2010 04:26:52,MCF0600,PC-8790,Disconnect
logon,{M0U1-P5VN82JV-9070OZFG},09/22/2010 05:07:21,MCF0600,PC-8790,Logoff
logon,{O8V3-V4AF70JX-6834ZHTH},09/23/2010 00:10:47,MCF0600,PC-8790,Logon
device,{K3Q1-J4TG48IE-0779FWPH},09/23/2010 00:45:10,MCF0600,PC-8790,Connect
http,{P7Z7-V1IN84OR-5109IJWU},09/23/2010 01:36:54,MCF0600,PC-8790,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,blackmail restricted currency spy 2010 evade evade clandestine bait sabatoge blackmail confidential confidential bait evade subterfuge surveillance restricted overthrow evade forgery deceit top-secret forgery spy blackmail forgery isreal report top-secret 2010 deceit forgery distort subterfuge report isreal forgery top-secret restricted middle-east spy overthrow clandestine 2010 china subterfuge evade top-secret evade blackmail top-secret surveillance top-secret report confidential surveillance middle-east bait blackmail covert forgery
device,{N8C7-M6EI31JB-1453SWOT},09/23/2010 01:53:09,MCF0600,PC-8790,Disconnect
logon,{X0K1-G4UB03SF-8924DTNH},09/23/2010 02:00:46,MCF0600,PC-8790,Logoff
