logon,{K5L6-C9WO01EU-2175WRCX},08/11/2010 04:00:08,CAH0936,PC-2276,Logon
device,{C1H8-J5AW20MS-7172NEOQ},08/11/2010 05:11:45,CAH0936,PC-2276,Connect
http,{R2B0-K3XR29LD-3843IVSD},08/11/2010 05:12:42,CAH0936,PC-2276,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,spy forgery report report distort china top-secret overthrow russia forgery aisa sabatoge confidential middle-east distort russia restricted surveillance aisa sabatoge covert forgery middle-east russia lie covert russia distort isreal china restricted distort forgery isreal distort report spy distort lie evade sabatoge spy bait china forgery middle-east restricted conspiracy surveillance surveillance spy
device,{I9V3-W5SE88SJ-3321PPSK},08/11/2010 05:13:23,CAH0936,PC-2276,Disconnect
logon,{N9D5-Q4RW80WN-6411NTIE},08/11/2010 05:17:58,CAH0936,PC-2276,Logoff
logon,{P8T1-L2SM47CU-6397CMRF},08/12/2010 21:56:31,CAH0936,PC-2276,Logon
device,{U9W4-B3RH19NK-8317ILCO},08/12/2010 22:42:40,CAH0936,PC-2276,Connect
http,{F2C3-H8PG20SL-1962KHXC},08/12/2010 22:42:44,CAH0936,PC-2276,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,overthrow europe spy spy covert russia subterfuge aisa middle-east covert subterfuge china spy spy surveillance report confidential top-secret clandestine russia surveillance currency lie confidential top-secret middle-east forgery forgery evade chronicle europe subterfuge sabatoge evade aisa distort clandestine 2010 surveillance covert top-secret china forgery restricted blackmail europe chronicle surveillance clandestine blackmail restricted russia clandestine
device,{S3R7-W3WJ95NO-0492IMHC},08/12/2010 22:43:18,CAH0936,PC-2276,Disconnect
logon,{T8D3-D1TI93BE-9063OKZV},08/12/2010 23:56:19,CAH0936,PC-2276,Logoff
